,open_AAPL,high_AAPL,low_AAPL,close_AAPL,signal_AAPL,open_AMZN,high_AMZN,low_AMZN,close_AMZN,signal_AMZN,open_BABA,high_BABA,low_BABA,close_BABA,signal_BABA,open_BAC,high_BAC,low_BAC,close_BAC,signal_BAC,open_GOOGL,high_GOOGL,low_GOOGL,close_GOOGL,signal_GOOGL,open_INTC,high_INTC,low_INTC,close_INTC,signal_INTC,open_JPM,high_JPM,low_JPM,close_JPM,signal_JPM,open_META,high_META,low_META,close_META,signal_META,open_MSFT,high_MSFT,low_MSFT,close_MSFT,signal_MSFT,open_NFLX,high_NFLX,low_NFLX,close_NFLX,signal_NFLX,open_NVDA,high_NVDA,low_NVDA,close_NVDA,signal_NVDA,open_ORCL,high_ORCL,low_ORCL,close_ORCL,signal_ORCL,open_PFE,high_PFE,low_PFE,close_PFE,signal_PFE,open_T,high_T,low_T,close_T,signal_T,open_TSLA,high_TSLA,low_TSLA,close_TSLA,signal_TSLA,open_V,high_V,low_V,close_V,signal_V,open_WFC,high_WFC,low_WFC,close_WFC,signal_WFC,open_WMT,high_WMT,low_WMT,close_WMT,signal_WMT,open_XAU,high_XAU,low_XAU,close_XAU,signal_XAU,open_US500,high_US500,low_US500,close_US500,signal_US500,open_BTCUSD,high_BTCUSD,low_BTCUSD,close_BTCUSD,signal_BTCUSD,open_AUDJPY,high_AUDJPY,low_AUDJPY,close_AUDJPY,signal_AUDJPY,open_EURUSD,high_EURUSD,low_EURUSD,close_EURUSD,signal_EURUSD,open_GBPUSD,high_GBPUSD,low_GBPUSD,close_GBPUSD,signal_GBPUSD,open_USDCAD,high_USDCAD,low_USDCAD,close_USDCAD,signal_USDCAD,open_USDCHF,high_USDCHF,low_USDCHF,close_USDCHF,signal_USDCHF,open_USDJPY,high_USDJPY,low_USDJPY,close_USDJPY,signal_USDJPY
2023-09-26,174.96,175.47,171.64,172.24,0.0,130.6,131.08,125.27,125.63,0.0,86.75,87.0,85.65,85.94,0.0,27.44,27.54,26.98,27.11,0.0,129.32,129.58,127.19,128.36,0.0,34.07,34.74,33.65,33.69,0.0,144.86,145.4,143.76,144.52,0.0,298.65,300.24,295.96,299.42,0.0,315.34,316.63,309.94,310.61,0.0,383.36,384.31,377.27,378.16,0.0,41.95,42.8,41.65,41.88,0.0,106.09,106.29,104.08,104.69,0.0,32.9,32.93,32.4,32.42,0.0,14.72,15.04,14.72,14.99,0.0,242.85,249.5,241.65,244.14,0.0,232.47,232.49,229.72,230.35,0.0,41.05,41.28,40.33,40.66,0.0,54.2,54.44,54.08,54.21,0.0,1916.277,1916.516,1899.171,1901.598,0.0,4337.85,4337.89,4266.43,4281.71,0.0,26306.6,26407.18,26086.71,26226.91,0.0,95.572,95.769,95.224,95.294,0.0,1.05914,1.0609,1.05622,1.05692,0.0,1.22127,1.22149,1.21434,1.21462,0.0,1.34509,1.3528,1.34497,1.352,0.0,0.91217,0.91591,0.91189,0.91582,0.0,148.824,149.187,148.707,149.056,0.0
2023-09-27,172.6,173.04,169.03,169.97,0.0,126.18,127.45,124.12,126.02,0.0,86.39,86.51,85.25,86.05,0.0,27.24,27.57,27.04,27.19,0.0,129.67,130.86,128.69,130.08,0.0,33.99,34.79,33.84,34.45,0.0,144.09,145.51,143.92,144.81,0.0,300.01,301.19,286.76,296.93,0.0,313.56,314.16,309.58,312.07,0.0,380.35,383.8,376.12,377.43,0.0,42.01,42.86,41.62,42.41,0.0,104.45,104.83,103.14,104.18,0.0,32.44,32.46,31.88,32.04,0.0,14.93,14.95,14.77,14.83,0.0,245.37,246.25,234.54,239.84,0.0,229.51,230.07,227.88,228.98,0.0,40.56,41.16,40.44,40.71,0.0,53.85,54.02,53.39,53.7,0.0,1901.593,1903.831,1872.576,1877.63,0.0,4281.75,4297.26,4239.69,4283.81,0.0,26226.88,26843.95,26102.51,26379.27,0.0,95.3,95.462,94.722,94.89,0.0,1.05691,1.05739,1.04882,1.05054,0.0,1.21462,1.21642,1.21105,1.21353,0.0,1.35197,1.35431,1.34931,1.35006,0.0,0.91583,0.92253,0.91542,0.92084,0.0,149.059,149.708,148.863,149.495,0.0
2023-09-28,170.11,172.0,167.61,170.8,0.0,126.05,126.56,123.03,126.12,0.0,84.8,85.83,84.26,85.51,0.0,27.31,27.6,27.05,27.53,0.0,130.21,133.26,129.79,132.23,0.0,34.53,35.62,34.36,35.25,0.0,146.7,148.42,146.07,147.17,0.0,297.63,306.23,296.7,303.73,0.0,312.83,315.34,309.35,313.33,0.0,376.47,379.68,370.88,375.76,0.0,42.38,43.44,42.1,43.07,0.0,103.77,106.36,103.55,105.83,0.0,32.12,32.29,31.75,32.02,0.0,14.94,14.98,14.85,14.94,0.0,239.44,247.49,238.62,245.34,0.0,230.19,232.48,229.62,231.28,0.0,41.12,41.16,40.7,40.89,0.0,53.92,54.23,53.82,54.11,0.0,1877.652,1879.559,1857.713,1866.769,0.0,4284.05,4319.23,4264.82,4303.77,0.0,26378.36,27301.98,26331.75,27030.68,0.0,94.892,95.969,94.873,95.955,0.0,1.05054,1.05789,1.04911,1.05623,0.0,1.21353,1.22247,1.21202,1.22042,0.0,1.35008,1.35161,1.34703,1.34911,0.0,0.92086,0.92167,0.91462,0.91484,0.0,149.496,149.559,149.147,149.339,0.0
2023-09-29,172.21,173.04,170.32,170.95,0.0,127.26,129.13,126.31,127.21,0.0,87.21,87.89,86.55,86.67,0.0,27.67,27.95,27.25,27.28,0.0,132.79,133.99,130.34,130.74,0.0,35.33,35.87,35.13,35.42,0.0,147.54,147.57,144.65,144.8,0.0,305.18,310.51,299.74,300.09,0.0,315.85,319.32,314.84,315.95,0.0,377.96,382.12,375.17,376.17,0.0,43.61,44.12,43.3,43.46,0.0,106.23,106.47,105.11,105.6,0.0,32.19,33.16,32.14,33.09,0.0,15.05,15.05,14.88,14.99,0.0,250.17,254.71,246.32,249.85,0.0,231.98,232.77,229.65,229.98,0.0,41.32,41.35,40.56,40.73,0.0,54.12,54.12,53.02,53.28,0.0,1866.764,1879.87,1846.351,1848.864,0.0,4303.77,4335.22,4276.01,4290.38,0.0,27030.45,27244.89,26697.91,26903.09,0.0,95.952,96.922,95.92,96.064,0.0,1.05623,1.0617,1.05581,1.0574,0.0,1.22043,1.22718,1.21804,1.22035,0.0,1.34914,1.35847,1.34169,1.35777,0.0,0.91485,0.91636,0.90911,0.91504,0.0,149.334,149.514,148.528,149.336,0.0
2023-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26904.42,27098.07,26882.94,26956.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1847.353,1848.747,1845.756,1848.383,0.0,4308.48,4313.81,4304.8,4312.5,0.0,26956.36,28051.96,26951.74,27993.32,0.0,96.071,96.288,96.062,96.256,0.0,1.05699,1.05711,1.05571,1.05635,0.0,1.21927,1.22056,1.21798,1.21928,0.0,1.35691,1.35814,1.35615,1.35737,0.0,0.91468,0.91606,0.91456,0.91555,0.0,149.576,149.633,149.41,149.533,0.0
2023-10-02,171.37,174.27,170.97,172.93,0.0,127.6,130.44,126.52,128.91,0.0,87.14,87.27,85.84,86.38,0.0,27.42,27.44,26.56,26.59,0.0,132.74,134.38,132.4,133.63,0.0,35.61,35.94,34.96,35.26,0.0,144.44,144.51,141.69,142.5,0.0,301.6,307.09,300.1,305.2,0.0,316.16,321.2,314.98,319.91,0.0,377.9,384.54,375.4,378.8,0.0,44.06,45.16,43.74,44.5,0.0,105.96,106.38,104.97,105.86,0.0,33.15,33.92,32.74,33.71,0.0,14.87,14.89,14.56,14.59,0.0,250.89,254.23,239.32,250.78,0.0,229.97,231.3,229.26,230.3,0.0,40.51,40.54,39.41,39.55,0.0,53.09,53.37,52.73,53.27,0.0,1848.383,1848.954,1820.473,1825.013,0.0,4312.39,4322.74,4261.87,4292.72,0.0,27991.86,28586.22,27309.84,27499.82,0.0,96.256,96.416,95.273,95.342,0.0,1.0564,1.05919,1.04747,1.04799,0.0,1.2193,1.22199,1.20841,1.209,0.0,1.35738,1.36846,1.35617,1.36762,0.0,0.91552,0.91947,0.91103,0.91798,0.0,149.532,149.883,149.458,149.866,0.0
2023-10-03,173.4,173.66,170.8,172.06,0.0,129.39,129.57,124.24,124.58,0.0,84.52,84.93,83.9,84.41,0.0,26.75,26.76,25.79,25.85,0.0,133.28,134.22,131.81,132.0,0.0,35.42,36.5,34.9,35.48,0.0,141.97,142.57,141.35,141.69,0.0,307.51,308.53,299.57,299.88,0.0,321.13,321.77,311.01,311.83,0.0,380.27,394.31,372.71,374.48,0.0,44.97,45.11,43.24,43.46,0.0,105.3,105.71,103.21,104.1,0.0,33.91,34.07,33.67,33.97,0.0,14.49,14.65,14.43,14.64,0.0,250.0,250.2,244.42,246.22,0.0,230.4,231.68,227.72,228.31,0.0,39.23,39.38,38.43,38.53,0.0,53.42,53.53,52.84,53.0,0.0,1824.988,1833.413,1815.286,1823.372,0.0,4292.72,4302.66,4218.68,4233.73,0.0,27501.17,27671.82,27163.19,27421.69,0.0,95.342,95.367,93.046,94.11,0.0,1.04799,1.04935,1.04483,1.04687,0.0,1.20902,1.21019,1.20525,1.20776,0.0,1.36762,1.37357,1.36762,1.37095,0.0,0.91799,0.92447,0.91798,0.92109,0.0,149.865,150.159,147.294,149.181,0.0
2023-10-04,170.49,174.18,170.32,173.92,0.0,124.88,127.35,124.7,127.09,0.0,84.04,84.48,83.6,84.0,0.0,26.02,26.25,25.55,25.85,0.0,133.9,135.53,132.47,135.4,0.0,36.34,36.72,35.3,35.9,0.0,141.66,142.25,140.85,142.13,0.0,299.63,306.82,297.96,306.3,0.0,312.51,319.77,311.72,319.51,0.0,375.53,380.2,373.47,375.54,0.0,43.4,44.13,43.28,43.95,0.0,105.23,106.88,105.08,106.84,0.0,33.9,34.04,32.98,33.25,0.0,14.4,14.4,14.23,14.39,0.0,245.67,261.69,245.0,261.18,0.0,229.89,231.6,228.82,231.14,0.0,38.59,39.07,38.35,38.9,0.0,53.2,53.63,52.94,53.51,0.0,1823.372,1830.661,1816.625,1822.592,0.0,4233.67,4271.78,4203.78,4259.98,0.0,27422.1,27828.7,27206.9,27787.54,0.0,94.106,94.399,93.791,94.284,0.0,1.04687,1.05322,1.04514,1.0507,0.0,1.20776,1.2177,1.20375,1.2137,0.0,1.37099,1.37796,1.36904,1.37445,0.0,0.9211,0.92323,0.91439,0.91676,0.0,149.179,149.32,148.737,148.98,0.0
2023-10-05,173.13,175.42,172.65,174.91,0.0,126.53,127.69,124.33,125.98,0.0,83.18,83.59,82.4,83.56,0.0,25.85,26.03,25.53,26.01,0.0,134.82,135.34,133.42,135.07,0.0,35.87,36.05,35.57,35.87,0.0,141.81,142.91,140.8,142.89,0.0,305.14,307.0,299.45,305.41,0.0,318.26,320.12,314.69,318.85,0.0,376.05,378.12,367.14,372.42,0.0,43.97,44.89,43.88,44.79,0.0,106.54,108.05,105.82,107.85,0.0,33.27,33.71,32.99,33.35,0.0,14.36,14.57,14.34,14.53,0.0,259.73,263.54,256.21,260.41,0.0,232.02,233.78,231.57,233.73,0.0,38.73,39.33,38.57,39.33,0.0,53.41,53.52,52.96,53.08,0.0,1822.54,1829.242,1813.063,1821.341,0.0,4259.99,4270.16,4225.97,4254.28,0.0,27785.99,28114.72,27352.95,27404.71,0.0,94.286,94.696,94.206,94.572,0.0,1.05069,1.05518,1.05001,1.05464,0.0,1.21371,1.2196,1.21079,1.21873,0.0,1.37448,1.37854,1.37021,1.37071,0.0,0.91678,0.91823,0.91213,0.91274,0.0,148.984,149.117,148.262,148.472,0.0
2023-10-06,175.17,177.96,172.65,177.73,0.0,126.29,128.36,123.15,128.22,0.0,84.34,86.46,83.36,86.26,0.0,26.18,26.19,25.43,26.11,0.0,135.03,138.12,134.81,137.92,0.0,35.96,36.42,35.15,36.35,0.0,142.95,145.84,142.11,145.49,0.0,304.49,315.58,299.46,315.13,0.0,319.59,328.96,313.85,328.27,0.0,371.79,382.3,366.72,382.12,0.0,44.83,45.77,43.92,45.71,0.0,107.67,110.16,107.23,109.81,0.0,33.53,33.57,33.01,33.23,0.0,14.2,14.47,14.09,14.42,0.0,256.52,261.59,250.62,260.97,0.0,233.25,236.53,233.07,235.95,0.0,39.08,39.85,38.78,39.78,0.0,52.1,52.23,50.49,51.98,0.0,1821.341,1834.901,1810.471,1831.968,0.0,4254.43,4326.86,4210.47,4310.22,0.0,27404.88,28256.3,27183.82,27920.53,0.0,94.572,95.556,94.338,95.318,0.0,1.05464,1.05999,1.04827,1.05861,0.0,1.21873,1.22614,1.21059,1.22378,0.0,1.37073,1.37461,1.36438,1.36623,0.0,0.91276,0.91759,0.90731,0.90988,0.0,148.474,149.536,148.466,149.276,0.0
2023-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27922.01,28006.21,27823.52,27947.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1853.458,1854.711,1845.594,1848.034,0.0,4281.18,4284.32,4272.7,4282.85,0.0,27947.14,28088.56,27690.09,27909.73,0.0,94.822,95.006,94.596,94.999,0.0,1.05525,1.05684,1.05493,1.05663,0.0,1.2199,1.22216,1.21965,1.22195,0.0,1.36688,1.36788,1.3661,1.36624,0.0,0.90873,0.91027,0.90855,0.90898,0.0,149.075,149.227,148.965,149.153,0.0
2023-10-09,175.93,179.02,175.79,178.78,0.0,126.42,128.76,124.75,128.13,0.0,84.07,85.15,83.52,84.87,0.0,25.73,26.32,25.64,26.26,0.0,136.06,138.9,135.93,138.38,0.0,35.6,36.13,35.46,35.99,0.0,144.71,145.37,143.59,144.68,0.0,312.28,320.17,311.38,318.15,0.0,325.31,330.01,322.95,329.29,0.0,378.07,386.88,377.04,385.71,0.0,44.59,45.59,44.36,45.38,0.0,109.99,110.35,109.07,109.74,0.0,32.88,33.37,32.69,33.05,0.0,14.53,14.71,14.44,14.69,0.0,255.85,261.3,252.01,260.21,0.0,233.46,235.09,231.62,234.35,0.0,39.54,39.76,39.15,39.5,0.0,51.32,51.83,51.02,51.8,0.0,1848.061,1863.485,1844.23,1862.605,0.0,4283.1,4346.01,4270.19,4340.74,0.0,27910.82,27981.37,27289.35,27582.89,0.0,94.995,95.266,94.633,95.249,0.0,1.05665,1.05797,1.05196,1.05787,0.0,1.22196,1.22518,1.21632,1.22495,0.0,1.36626,1.36763,1.35786,1.35804,0.0,0.90899,0.91235,0.90469,0.90504,0.0,149.153,149.225,148.292,148.333,0.0
2023-10-10,179.03,179.7,177.6,178.61,0.0,128.63,130.72,128.0,129.5,0.0,86.11,87.68,85.51,87.25,0.0,26.41,27.26,26.33,26.97,0.0,138.63,139.66,137.29,138.37,0.0,36.17,36.7,35.78,36.39,0.0,145.66,146.74,145.22,145.75,0.0,318.62,324.57,318.13,322.51,0.0,330.7,331.19,327.4,328.92,0.0,387.0,388.44,373.96,374.16,0.0,45.39,46.25,45.08,45.92,0.0,110.04,110.63,109.24,109.44,0.0,33.2,33.29,32.91,33.05,0.0,14.73,14.91,14.66,14.86,0.0,259.3,268.89,257.38,263.77,0.0,235.01,238.13,234.92,236.67,0.0,40.0,40.34,39.69,39.75,0.0,51.93,52.63,51.92,52.43,0.0,1862.651,1865.346,1853.038,1859.716,0.0,4340.57,4389.8,4337.24,4364.18,0.0,27583.37,27706.62,27287.82,27390.22,0.0,95.249,95.655,95.137,95.599,0.0,1.05787,1.06198,1.05546,1.06043,0.0,1.22493,1.22947,1.22119,1.22893,0.0,1.35805,1.36171,1.35694,1.3584,0.0,0.90506,0.90829,0.90342,0.90459,0.0,148.333,149.098,148.164,148.631,0.0
2023-10-11,178.52,179.44,177.58,179.4,0.0,129.93,131.71,129.5,131.66,0.0,86.86,88.73,86.78,87.8,0.0,27.11,27.4,26.87,26.98,0.0,139.91,141.06,139.4,140.54,0.0,36.53,36.99,36.35,36.74,0.0,146.94,147.19,144.99,146.1,0.0,322.04,328.75,322.02,327.2,0.0,329.04,332.26,328.87,331.68,0.0,375.42,377.58,365.22,366.37,0.0,46.07,46.71,46.02,46.63,0.0,109.8,110.01,108.8,109.55,0.0,33.18,33.23,32.75,33.01,0.0,14.73,14.89,14.71,14.77,0.0,265.12,268.53,260.86,263.61,0.0,237.8,237.84,234.82,236.12,0.0,40.0,40.18,39.23,39.62,0.0,52.66,52.78,52.28,52.73,0.0,1859.701,1877.221,1858.659,1875.319,0.0,4364.18,4391.21,4348.34,4391.01,0.0,27391.22,27474.86,26519.57,26857.14,0.0,95.595,95.731,95.368,95.65,0.0,1.06044,1.06347,1.05813,1.06237,0.0,1.22893,1.23374,1.22691,1.23152,0.0,1.35842,1.36236,1.35713,1.35961,0.0,0.9046,0.90546,0.90019,0.90107,0.0,148.629,149.324,148.426,149.038,0.0
2023-10-12,180.44,182.31,179.02,180.44,0.0,132.57,134.46,131.21,132.2,0.0,87.9,88.19,84.15,84.45,0.0,27.13,27.15,26.59,26.84,0.0,140.31,141.16,138.21,139.27,0.0,37.1,37.18,36.37,36.86,0.0,146.21,146.92,145.12,145.97,0.0,329.36,330.54,322.65,325.02,0.0,331.23,333.32,328.42,330.93,0.0,367.18,368.96,358.93,362.34,0.0,46.95,47.59,46.32,46.9,0.0,109.78,110.89,108.86,109.16,0.0,33.23,33.24,32.72,32.95,0.0,14.54,14.6,14.25,14.36,0.0,263.6,265.33,256.61,258.61,0.0,236.71,237.51,234.82,237.05,0.0,39.58,39.97,39.3,39.71,0.0,52.66,53.03,52.58,52.92,0.0,1875.32,1885.037,1867.952,1870.623,0.0,4391.01,4402.24,4327.13,4354.38,0.0,26856.73,26930.46,26559.6,26757.93,0.0,95.647,95.826,94.458,94.607,0.0,1.06235,1.06396,1.05258,1.05359,0.0,1.23152,1.23315,1.21706,1.21826,0.0,1.35962,1.37007,1.35784,1.36847,0.0,0.90108,0.90879,0.89869,0.90788,0.0,149.036,149.829,148.957,149.789,0.0
2023-10-13,180.36,181.9,178.12,178.59,0.0,131.3,133.29,128.94,129.43,0.0,83.78,85.43,83.66,83.9,0.0,26.75,27.69,26.5,26.64,0.0,139.8,139.87,136.58,137.14,0.0,36.43,36.87,35.83,35.87,0.0,152.29,153.06,147.84,147.99,0.0,319.89,324.94,312.32,314.29,0.0,328.68,333.46,326.04,326.85,0.0,351.63,358.37,350.72,354.07,0.0,46.4,47.09,45.27,45.45,0.0,109.31,109.33,107.76,107.97,0.0,32.79,32.99,31.95,32.01,0.0,14.52,14.52,14.29,14.34,0.0,255.76,259.51,250.18,250.47,0.0,238.31,238.51,236.16,236.86,0.0,41.47,41.6,40.5,40.84,0.0,53.12,53.4,53.02,53.07,0.0,1870.615,1932.661,1870.123,1932.286,0.0,4354.41,4378.77,4311.98,4325.86,0.0,26756.88,27109.49,26653.59,26847.6,0.0,94.603,94.884,94.052,94.17,0.0,1.05357,1.05585,1.04956,1.05081,0.0,1.21825,1.22253,1.21227,1.21437,0.0,1.36848,1.3689,1.36366,1.36567,0.0,0.90791,0.90849,0.90023,0.9024,0.0,149.789,149.828,149.455,149.551,0.0
2023-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26847.66,26972.18,26793.08,26842.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1927.59,1927.59,1921.245,1925.905,0.0,4336.23,4341.22,4333.35,4339.72,0.0,26842.43,27282.73,26799.85,27138.39,0.0,94.121,94.404,94.12,94.392,0.0,1.0513,1.05248,1.05095,1.05221,0.0,1.21359,1.21564,1.21353,1.21546,0.0,1.36549,1.36579,1.36423,1.36437,0.0,0.90098,0.90291,0.90051,0.90244,0.0,149.346,149.633,149.343,149.563,0.0
2023-10-16,178.39,179.05,175.82,178.61,0.0,129.79,133.05,129.67,132.67,0.0,83.46,84.91,82.59,84.44,0.0,26.93,27.13,26.75,27.01,0.0,138.53,139.57,138.1,139.24,0.0,36.01,36.91,35.92,36.66,0.0,148.12,149.04,146.68,147.77,0.0,315.09,321.73,314.39,321.11,0.0,327.59,335.6,327.06,332.8,0.0,354.33,362.87,353.71,361.39,0.0,44.91,46.21,44.7,46.13,0.0,109.14,109.57,108.27,108.65,0.0,31.02,33.81,30.9,33.21,0.0,14.27,14.46,14.2,14.38,0.0,248.5,255.34,247.53,254.72,0.0,239.23,240.63,238.28,239.93,0.0,41.75,42.13,41.42,41.66,0.0,53.51,53.95,53.5,53.69,0.0,1925.911,1925.996,1908.212,1919.455,0.0,4341.2,4387.04,4327.47,4376.06,0.0,27138.45,29983.56,27095.8,28495.96,0.0,94.392,94.904,94.221,94.795,0.0,1.05221,1.05627,1.05156,1.0554,0.0,1.21546,1.22195,1.21429,1.22116,0.0,1.36438,1.36556,1.36052,1.36155,0.0,0.90245,0.90424,0.89957,0.90051,0.0,149.563,149.764,149.376,149.582,0.0
2023-10-17,178.04,178.4,174.78,176.52,0.0,131.61,132.56,128.69,131.31,0.0,83.88,84.3,82.49,83.97,0.0,26.96,27.83,26.69,27.54,0.0,138.46,139.86,137.14,139.3,0.0,36.45,36.5,35.05,35.96,0.0,147.72,149.28,146.76,147.07,0.0,321.0,324.32,317.24,322.28,0.0,331.88,333.04,327.03,330.43,0.0,360.27,362.42,353.83,354.83,0.0,45.93,45.96,42.48,43.82,0.0,107.67,109.75,107.44,108.73,0.0,33.15,33.24,32.09,32.44,0.0,14.43,14.54,14.33,14.44,0.0,252.57,257.13,247.04,254.01,0.0,239.25,241.41,238.79,240.44,0.0,41.72,42.33,41.64,41.94,0.0,53.52,53.83,53.37,53.55,0.0,1919.451,1931.592,1912.411,1924.758,0.0,4376.05,4398.37,4339.74,4368.63,0.0,28496.09,28598.91,28072.6,28380.24,0.0,94.795,95.503,94.573,95.293,0.0,1.05543,1.05948,1.0533,1.05729,0.0,1.22117,1.22159,1.2133,1.21782,0.0,1.36157,1.37029,1.36087,1.36527,0.0,0.90049,0.90321,0.89899,0.90015,0.0,149.581,149.851,148.747,149.764,0.0
